INVOICE_ID,CUSTOMER_ID,INVOICE_AMOUNT_PAID_CENTS
in_000000090827,cus_000000007317,79900
in_000000090837,cus_000000007318,9900
in_000000090846,cus_000000007319,9900
in_000000090868,cus_000000007320,29900
in_000000090891,cus_000000007322,9900
in_000000090916,cus_000000007323,9900
in_000000090940,cus_000000007325,9900
in_000000090948,cus_000000007326,9900
in_000000090956,cus_000000007327,29900
in_000000090982,cus_000000007332,99000
in_000000091009,cus_000000007333,9900
in_000000091029,cus_000000007334,9900
in_000000091036,cus_000000007335,99000
in_000000091041,cus_000000007336,79900
in_000000091059,cus_000000007337,29900
in_000000091072,cus_000000007340,29900
in_000000091104,cus_000000007343,9900
in_000000091126,cus_000000007344,29900
in_000000091179,cus_000000007348,9900
in_000000091207,cus_000000007349,9900
in_000000091232,cus_000000007351,9900
in_000000091255,cus_000000007352,9900
in_000000091292,cus_000000007355,9900
in_000000091317,cus_000000007356,9900
in_000000091326,cus_000000007357,99000
in_000000091350,cus_000000007358,9900
in_000000091378,cus_000000007361,29900
in_000000091389,cus_000000007362,9900
in_000000091410,cus_000000007363,29900
in_000000091436,cus_000000007366,9900
in_000000091473,cus_000000007368,9900
in_000000091497,cus_000000007369,79900
in_000000091507,cus_000000007370,9900
in_000000091573,cus_000000007379,9900
in_000000091581,cus_000000007380,99000
in_000000091582,cus_000000007381,79900
in_000000091624,cus_000000007384,79900
in_000000091637,cus_000000007386,29900
in_000000091657,cus_000000007387,9900
in_000000091679,cus_000000007389,9900
in_000000091715,cus_000000007391,29900
in_000000091751,cus_000000007392,9900
in_000000091775,cus_000000007393,9900
in_000000091785,cus_000000007394,9900
in_000000091808,cus_000000007397,79900
in_000000091825,cus_000000007398,9900
in_000000091834,cus_000000007399,79900
in_000000091846,cus_000000007401,29900
in_000000091860,cus_000000007402,9900
in_000000091901,cus_000000007406,9900
in_000000091924,cus_000000007407,79900
in_000000091952,cus_000000007409,9900
in_000000091985,cus_000000007412,29900
in_000000092010,cus_000000007413,199900
in_000000092017,cus_000000007414,79900
in_000000092063,cus_000000007423,9900
in_000000092072,cus_000000007424,99000
in_000000092077,cus_000000007425,29900
in_000000092122,cus_000000007431,99000
in_000000092176,cus_000000007435,79900
in_000000092204,cus_000000007437,9900
in_000000092236,cus_000000007438,9900
in_000000092261,cus_000000007439,199900
in_000000092271,cus_000000007440,9900
in_000000092302,cus_000000007450,799000
in_000000092307,cus_000000007451,9900
in_000000092372,cus_000000007457,9900
in_000000092389,cus_000000007458,29900
in_000000092424,cus_000000007460,79900
in_000000092460,cus_000000007464,29900
in_000000092493,cus_000000007467,79900
in_000000092505,cus_000000007468,9900
in_000000092523,cus_000000007469,9900
in_000000092546,cus_000000007470,29900
in_000000092566,cus_000000007471,9900
in_000000092592,cus_000000007472,79900
in_000000092619,cus_000000007473,29900
in_000000092635,cus_000000007474,9900
in_000000092661,cus_000000007477,29900
in_000000092689,cus_000000007480,9900
in_000000092698,cus_000000007481,79900
in_000000092733,cus_000000007482,9900
in_000000092752,cus_000000007483,29900
in_000000092781,cus_000000007484,29900
in_000000092808,cus_000000007485,9900
in_000000092842,cus_000000007486,29900
in_000000092885,cus_000000007490,79900
in_000000092905,cus_000000007491,9900
in_000000092951,cus_000000007493,29900
in_000000092975,cus_000000007496,9900
in_000000092982,cus_000000007497,29900
in_000000093002,cus_000000007502,799000
in_000000093006,cus_000000007504,9900
in_000000093029,cus_000000007505,9900
in_000000093053,cus_000000007507,199900
in_000000093071,cus_000000007508,9900
in_000000093087,cus_000000007509,29900
in_000000093114,cus_000000007510,199900
in_000000093128,cus_000000007511,9900
in_000000093157,cus_000000007513,9900
in_000000093188,cus_000000007515,9900
in_000000093220,cus_000000007517,29900
in_000000093242,cus_000000007518,29900
in_000000093257,cus_000000007521,9900
in_000000093293,cus_000000007522,199900
in_000000093302,cus_000000007523,99000
in_000000093328,cus_000000007525,29900
in_000000093343,cus_000000007526,29900
in_000000093354,cus_000000007527,9900
in_000000093366,cus_000000007529,29900
in_000000093395,cus_000000007531,9900
in_000000093424,cus_000000007535,29900
in_000000093431,cus_000000007536,79900
in_000000093450,cus_000000007538,29900
in_000000093471,cus_000000007541,9900
in_000000093486,cus_000000007545,99000
in_000000093521,cus_000000007547,9900
in_000000093541,cus_000000007548,29900
in_000000093550,cus_000000007549,79900
in_000000093584,cus_000000007552,79900
in_000000093638,cus_000000007556,79900
in_000000093650,cus_000000007557,9900
in_000000093668,cus_000000007560,29900
in_000000093689,cus_000000007564,79900
in_000000093720,cus_000000007565,79900
in_000000093772,cus_000000007576,199900
in_000000093820,cus_000000007579,9900
in_000000093836,cus_000000007580,79900
in_000000093844,cus_000000007582,29900
in_000000093867,cus_000000007584,79900
in_000000093895,cus_000000007588,29900
in_000000093911,cus_000000007590,9900
in_000000093947,cus_000000007594,9900
in_000000093976,cus_000000007595,29900
in_000000094020,cus_000000007600,29900
in_000000094039,cus_000000007601,9900
in_000000094066,cus_000000007605,9900
in_000000094100,cus_000000007607,29900
in_000000094131,cus_000000007608,79900
in_000000094156,cus_000000007610,9900
in_000000094164,cus_000000007611,99000
in_000000094181,cus_000000007612,9900
in_000000094189,cus_000000007613,9900
in_000000094197,cus_000000007614,79900
in_000000094210,cus_000000007615,9900
in_000000094226,cus_000000007618,79900
in_000000094257,cus_000000007621,9900
in_000000094281,cus_000000007623,9900
in_000000094300,cus_000000007624,29900
in_000000094326,cus_000000007625,29900
in_000000094348,cus_000000007626,29900
in_000000094376,cus_000000007628,29900
in_000000094414,cus_000000007632,9900
in_000000094424,cus_000000007633,9900
in_000000094435,cus_000000007635,9900
in_000000094459,cus_000000007637,9900
in_000000094472,cus_000000007638,29900
in_000000094486,cus_000000007639,9900
in_000000094541,cus_000000007642,9900
in_000000094581,cus_000000007644,9900
in_000000094590,cus_000000007646,79900
in_000000094601,cus_000000007647,29900
in_000000094612,cus_000000007649,799000
in_000000094631,cus_000000007651,79900
in_000000094645,cus_000000007652,29900
in_000000094681,cus_000000007653,9900
in_000000094723,cus_000000007658,9900
in_000000094752,cus_000000007659,9900
in_000000094785,cus_000000007660,29900
in_000000094798,cus_000000007662,9900
in_000000094825,cus_000000007664,199900
in_000000094849,cus_000000007666,9900
in_000000094875,cus_000000007668,79900
in_000000094907,cus_000000007669,29900
in_000000094927,cus_000000007673,9900
in_000000094954,cus_000000007676,9900
in_000000094975,cus_000000007678,79900
in_000000094982,cus_000000007679,9900
in_000000095017,cus_000000007680,9900
in_000000095032,cus_000000007681,9900
in_000000095052,cus_000000007686,9900
in_000000095061,cus_000000007687,199900
in_000000095088,cus_000000007693,9900
in_000000095107,cus_000000007695,9900
in_000000095138,cus_000000007696,9900
in_000000095158,cus_000000007697,9900
in_000000095193,cus_000000007700,9900
in_000000095206,cus_000000007702,99000
in_000000095230,cus_000000007703,79900
in_000000095264,cus_000000007704,199900
in_000000095308,cus_000000007709,29900
in_000000095335,cus_000000007710,29900
in_000000095361,cus_000000007713,79900
in_000000095380,cus_000000007714,29900
in_000000095398,cus_000000007718,9900
in_000000095410,cus_000000007719,29900
in_000000095423,cus_000000007720,29900
in_000000095455,cus_000000007725,9900
in_000000095491,cus_000000007728,9900
in_000000095504,cus_000000007729,9900
in_000000095536,cus_000000007733,29900
in_000000095561,cus_000000007736,9900
in_000000095574,cus_000000007739,799000
in_000000095595,cus_000000007740,79900
in_000000095611,cus_000000007742,29900
in_000000095633,cus_000000007743,9900
in_000000095655,cus_000000007745,9900
in_000000095673,cus_000000007746,29900
in_000000095716,cus_000000007748,199900
in_000000095780,cus_000000007751,29900
in_000000095813,cus_000000007753,199900
in_000000095835,cus_000000007756,9900
in_000000095861,cus_000000007757,29900
in_000000095895,cus_000000007760,9900
in_000000095925,cus_000000007761,199900
in_000000095963,cus_000000007763,29900
in_000000095981,cus_000000007764,29900
in_000000096010,cus_000000007767,9900
in_000000096023,cus_000000007770,29900
in_000000096058,cus_000000007772,99000
in_000000096076,cus_000000007773,29900
in_000000096123,cus_000000007775,29900
in_000000096158,cus_000000007779,29900
in_000000096189,cus_000000007780,29900
in_000000096225,cus_000000007782,29900
in_000000096254,cus_000000007783,9900
in_000000096264,cus_000000007784,79900
in_000000096273,cus_000000007786,99000
in_000000096298,cus_000000007787,29900
in_000000096320,cus_000000007789,29900
in_000000096333,cus_000000007793,299000
in_000000096335,cus_000000007794,99000
in_000000096340,cus_000000007795,79900
in_000000096349,cus_000000007796,29900
in_000000096376,cus_000000007798,29900
in_000000096387,cus_000000007802,9900
in_000000096391,cus_000000007803,29900
in_000000096411,cus_000000007806,29900
in_000000096447,cus_000000007808,29900
in_000000096482,cus_000000007809,29900
in_000000096526,cus_000000007815,9900
in_000000096553,cus_000000007816,29900
in_000000096570,cus_000000007818,9900
in_000000096611,cus_000000007821,99000
in_000000096614,cus_000000007822,99000
in_000000096619,cus_000000007827,29900
in_000000096628,cus_000000007831,299000
in_000000096651,cus_000000007832,199900
in_000000096656,cus_000000007835,9900
in_000000096680,cus_000000007836,9900
in_000000096691,cus_000000007837,79900
in_000000096710,cus_000000007838,79900
in_000000096735,cus_000000007839,199900
in_000000096769,cus_000000007840,199900
in_000000096804,cus_000000007842,79900
in_000000096840,cus_000000007844,9900
in_000000096886,cus_000000007846,29900
in_000000096895,cus_000000007847,79900
in_000000096910,cus_000000007849,199900
in_000000096942,cus_000000007850,9900
in_000000096964,cus_000000007851,9900
in_000000096984,cus_000000007852,9900
in_000000097020,cus_000000007853,9900
in_000000097048,cus_000000007854,9900
in_000000097080,cus_000000007855,29900
in_000000097116,cus_000000007857,29900
in_000000097146,cus_000000007860,9900
in_000000097177,cus_000000007865,29900
in_000000097191,cus_000000007867,9900
in_000000097200,cus_000000007870,29900
in_000000097209,cus_000000007872,29900
in_000000097239,cus_000000007875,9900
in_000000097265,cus_000000007877,79900
in_000000097285,cus_000000007878,79900
in_000000097291,cus_000000007879,9900
in_000000097317,cus_000000007883,79900
in_000000097330,cus_000000007884,29900
in_000000097356,cus_000000007885,9900
in_000000097388,cus_000000007886,79900
in_000000097413,cus_000000007889,199900
in_000000097454,cus_000000007891,29900
in_000000097476,cus_000000007892,9900
in_000000097510,cus_000000007893,79900
in_000000097525,cus_000000007894,9900
in_000000097550,cus_000000007900,99000
in_000000097573,cus_000000007902,9900
in_000000097610,cus_000000007904,9900
in_000000097622,cus_000000007906,29900
in_000000097655,cus_000000007908,9900
in_000000097672,cus_000000007909,29900
in_000000097704,cus_000000007914,29900
in_000000097731,cus_000000007915,29900
in_000000097742,cus_000000007916,9900
in_000000097760,cus_000000007918,9900
in_000000097782,cus_000000007920,9900
in_000000097819,cus_000000007924,29900
in_000000097860,cus_000000007927,29900
in_000000097893,cus_000000007928,199900
in_000000097929,cus_000000007929,79900
in_000000097951,cus_000000007931,9900
in_000000097971,cus_000000007932,199900
in_000000098036,cus_000000007945,99000
in_000000098058,cus_000000007948,79900
in_000000098071,cus_000000007949,9900
in_000000098090,cus_000000007952,29900
in_000000098153,cus_000000007955,29900
in_000000098184,cus_000000007959,9900
in_000000098213,cus_000000007960,79900
in_000000098229,cus_000000007961,29900
in_000000098236,cus_000000007962,99000
in_000000098265,cus_000000007965,9900
in_000000098289,cus_000000007967,29900
in_000000098318,cus_000000007968,29900
in_000000098388,cus_000000007972,29900
in_000000098420,cus_000000007974,199900
in_000000098429,cus_000000007975,29900
in_000000098463,cus_000000007976,29900
in_000000098491,cus_000000007977,29900
in_000000098500,cus_000000007978,9900
in_000000098516,cus_000000007979,9900
in_000000098542,cus_000000007981,29900
in_000000098573,cus_000000007983,9900
in_000000098601,cus_000000007984,79900
in_000000098618,cus_000000007986,79900
in_000000098649,cus_000000007987,29900
in_000000098662,cus_000000007988,29900
in_000000098691,cus_000000007989,29900
in_000000098740,cus_000000007993,29900
in_000000098756,cus_000000007994,9900
in_000000098775,cus_000000007995,79900
in_000000098806,cus_000000007997,79900
in_000000098826,cus_000000007999,29900
in_000000098850,cus_000000008000,9900
in_000000098870,cus_000000008001,29900
in_000000098901,cus_000000008004,29900
in_000000098930,cus_000000008007,9900
in_000000098968,cus_000000008009,29900
in_000000099006,cus_000000008012,29900
in_000000099025,cus_000000008013,29900
in_000000099048,cus_000000008014,79900
in_000000099068,cus_000000008017,29900
in_000000099092,cus_000000008018,9900
in_000000099110,cus_000000008019,29900
in_000000099144,cus_000000008020,9900
in_000000099152,cus_000000008021,299000
in_000000099154,cus_000000008022,9900
in_000000099182,cus_000000008025,9900
in_000000099220,cus_000000008027,29900
in_000000099242,cus_000000008030,29900
in_000000099266,cus_000000008032,9900
in_000000099279,cus_000000008034,29900
in_000000099293,cus_000000008035,9900
in_000000099332,cus_000000008038,9900
in_000000099365,cus_000000008039,9900
in_000000099390,cus_000000008042,79900
in_000000099436,cus_000000008046,9900
in_000000099463,cus_000000008050,9900
in_000000099481,cus_000000008051,79900
in_000000099496,cus_000000008054,799000
in_000000099512,cus_000000008055,29900
in_000000099543,cus_000000008056,29900
in_000000099556,cus_000000008057,9900
in_000000099570,cus_000000008058,9900
in_000000099606,cus_000000008059,9900
in_000000099617,cus_000000008061,299000
in_000000099630,cus_000000008062,79900
in_000000099653,cus_000000008063,9900
in_000000099683,cus_000000008068,9900
in_000000099698,cus_000000008069,29900
in_000000099728,cus_000000008070,29900
in_000000099736,cus_000000008072,99000
in_000000099753,cus_000000008073,29900
in_000000099771,cus_000000008074,9900
in_000000099803,cus_000000008079,9900
in_000000099811,cus_000000008081,99000
in_000000099840,cus_000000008084,29900
in_000000099863,cus_000000008086,9900
in_000000099909,cus_000000008089,29900
in_000000099933,cus_000000008090,29900
in_000000099952,cus_000000008091,9900
in_000000099968,cus_000000008092,29900
in_000000100014,cus_000000008097,9900
in_000000100060,cus_000000008100,9900
in_000000100112,cus_000000008107,9900
in_000000100126,cus_000000008108,29900
in_000000100153,cus_000000008109,9900
in_000000100176,cus_000000008110,9900
in_000000100196,cus_000000008112,29900
in_000000100233,cus_000000008115,9900
in_000000100249,cus_000000008120,29900
