CUSTOMER_ID,FIRST_PAID_INVOICE_DATE,PAID_SIGNUP_COHORT_MONTH
cus_000000012147,2022-06-01,2022-06-01
cus_000000012146,2023-12-01,2023-12-01
cus_000000012215,2023-01-01,2023-01-01
cus_000000012218,2023-01-01,2023-01-01
cus_000000012240,2022-12-01,2022-12-01
cus_000000012183,2022-04-01,2022-04-01
cus_000000012234,2022-01-01,2022-01-01
cus_000000012260,2022-02-01,2022-02-01
cus_000000012196,2023-06-01,2023-06-01
cus_000000012317,2022-11-01,2022-11-01
cus_000000012323,2023-07-01,2023-07-01
cus_000000012325,2022-12-01,2022-12-01
cus_000000012340,2023-02-01,2023-02-01
cus_000000012343,2023-12-01,2023-12-01
cus_000000012366,2023-12-01,2023-12-01
cus_000000012382,2023-04-01,2023-04-01
cus_000000012402,2022-10-01,2022-10-01
cus_000000012425,2023-07-01,2023-07-01
cus_000000012448,2023-04-01,2023-04-01
cus_000000012456,2022-10-01,2022-10-01
cus_000000012485,2022-12-01,2022-12-01
cus_000000012487,2022-03-01,2022-03-01
cus_000000012489,2023-06-01,2023-06-01
cus_000000012493,2023-10-01,2023-10-01
cus_000000012538,2022-06-01,2022-06-01
cus_000000012548,2022-03-01,2022-03-01
cus_000000012595,2023-11-01,2023-11-01
cus_000000012633,2022-08-01,2022-08-01
cus_000000012643,2022-05-01,2022-05-01
cus_000000012656,2023-02-01,2023-02-01
cus_000000012686,2022-03-01,2022-03-01
cus_000000012694,2023-12-01,2023-12-01
cus_000000012740,2023-01-01,2023-01-01
cus_000000012757,2022-04-01,2022-04-01
cus_000000012758,2023-03-01,2023-03-01
cus_000000012773,2022-12-01,2022-12-01
cus_000000012786,2023-10-01,2023-10-01
cus_000000012809,2022-07-01,2022-07-01
cus_000000012504,2022-05-01,2022-05-01
cus_000000012685,2022-02-01,2022-02-01
cus_000000012756,2022-04-01,2022-04-01
cus_000000012762,2022-05-01,2022-05-01
cus_000000012797,2022-04-01,2022-04-01
cus_000000012824,2022-06-01,2022-06-01
cus_000000012829,2022-03-01,2022-03-01
cus_000000012830,2023-03-01,2023-03-01
cus_000000012903,2022-01-01,2022-01-01
cus_000000012910,2022-10-01,2022-10-01
cus_000000012919,2022-02-01,2022-02-01
cus_000000012921,2023-04-01,2023-04-01
cus_000000012944,2022-11-01,2022-11-01
cus_000000012952,2023-05-01,2023-05-01
cus_000000012410,2023-03-01,2023-03-01
cus_000000012177,2023-05-01,2023-05-01
cus_000000012977,2023-10-01,2023-10-01
cus_000000012982,2022-05-01,2022-05-01
cus_000000013010,2023-02-01,2023-02-01
cus_000000013014,2023-06-01,2023-06-01
cus_000000013020,2023-03-01,2023-03-01
cus_000000013035,2023-06-01,2023-06-01
cus_000000013039,2023-01-01,2023-01-01
cus_000000013044,2023-04-01,2023-04-01
cus_000000013050,2022-05-01,2022-05-01
cus_000000013067,2022-03-01,2022-03-01
cus_000000013075,2022-06-01,2022-06-01
cus_000000013085,2022-06-01,2022-06-01
cus_000000013095,2022-06-01,2022-06-01
cus_000000013118,2022-10-01,2022-10-01
cus_000000013122,2022-02-01,2022-02-01
cus_000000013145,2022-10-01,2022-10-01
cus_000000013157,2022-04-01,2022-04-01
cus_000000013188,2022-01-01,2022-01-01
cus_000000013190,2023-11-01,2023-11-01
cus_000000013197,2022-08-01,2022-08-01
cus_000000013200,2022-11-01,2022-11-01
cus_000000013229,2023-07-01,2023-07-01
cus_000000013230,2022-12-01,2022-12-01
cus_000000013240,2023-12-01,2023-12-01
cus_000000013243,2023-12-01,2023-12-01
cus_000000013246,2023-04-01,2023-04-01
cus_000000013249,2023-11-01,2023-11-01
cus_000000013297,2022-06-01,2022-06-01
cus_000000013309,2023-03-01,2023-03-01
cus_000000013316,2022-05-01,2022-05-01
cus_000000013338,2022-03-01,2022-03-01
cus_000000013344,2023-07-01,2023-07-01
cus_000000013346,2022-02-01,2022-02-01
cus_000000013347,2023-07-01,2023-07-01
cus_000000013064,2022-05-01,2022-05-01
cus_000000013113,2022-09-01,2022-09-01
cus_000000013117,2022-10-01,2022-10-01
cus_000000013222,2022-07-01,2022-07-01
cus_000000013256,2022-10-01,2022-10-01
cus_000000013306,2023-07-01,2023-07-01
cus_000000012170,2022-03-01,2022-03-01
cus_000000012184,2023-08-01,2023-08-01
cus_000000012204,2023-11-01,2023-11-01
cus_000000012383,2022-07-01,2022-07-01
cus_000000013401,2022-01-01,2022-01-01
cus_000000013420,2022-09-01,2022-09-01
cus_000000013422,2022-06-01,2022-06-01
cus_000000013448,2023-06-01,2023-06-01
cus_000000013499,2022-12-01,2022-12-01
cus_000000012926,2022-02-01,2022-02-01
cus_000000013590,2022-06-01,2022-06-01
cus_000000013602,2022-05-01,2022-05-01
cus_000000013648,2022-07-01,2022-07-01
cus_000000013650,2022-02-01,2022-02-01
cus_000000013660,2023-07-01,2023-07-01
cus_000000013144,2022-10-01,2022-10-01
cus_000000013159,2022-07-01,2022-07-01
cus_000000013697,2023-10-01,2023-10-01
cus_000000013701,2022-11-01,2022-11-01
cus_000000013702,2022-03-01,2022-03-01
cus_000000013717,2023-09-01,2023-09-01
cus_000000013725,2022-01-01,2022-01-01
cus_000000013313,2022-10-01,2022-10-01
cus_000000013754,2023-04-01,2023-04-01
cus_000000012558,2022-01-01,2022-01-01
cus_000000012564,2023-01-01,2023-01-01
cus_000000013445,2023-11-01,2023-11-01
cus_000000013605,2023-10-01,2023-10-01
cus_000000013625,2023-09-01,2023-09-01
cus_000000013325,2022-02-01,2022-02-01
cus_000000013759,2022-01-01,2022-01-01
cus_000000013780,2022-07-01,2022-07-01
cus_000000013790,2023-07-01,2023-07-01
cus_000000013806,2023-02-01,2023-02-01
cus_000000013807,2023-01-01,2023-01-01
cus_000000013822,2022-05-01,2022-05-01
cus_000000013840,2022-07-01,2022-07-01
cus_000000013857,2023-04-01,2023-04-01
cus_000000013878,2022-07-01,2022-07-01
cus_000000013880,2022-08-01,2022-08-01
cus_000000013897,2022-07-01,2022-07-01
cus_000000012688,2022-08-01,2022-08-01
cus_000000013957,2022-05-01,2022-05-01
cus_000000013974,2022-12-01,2022-12-01
cus_000000013984,2022-01-01,2022-01-01
cus_000000013998,2022-03-01,2022-03-01
cus_000000014007,2022-08-01,2022-08-01
cus_000000012781,2023-12-01,2023-12-01
cus_000000012843,2023-10-01,2023-10-01
cus_000000012996,2022-07-01,2022-07-01
cus_000000014056,2023-11-01,2023-11-01
cus_000000014058,2022-05-01,2022-05-01
cus_000000014068,2022-02-01,2022-02-01
cus_000000014076,2023-07-01,2023-07-01
cus_000000014085,2022-10-01,2022-10-01
cus_000000014107,2023-08-01,2023-08-01
cus_000000012837,2023-07-01,2023-07-01
cus_000000014183,2022-10-01,2022-10-01
cus_000000013228,2022-04-01,2022-04-01
cus_000000013261,2022-09-01,2022-09-01
cus_000000014206,2023-04-01,2023-04-01
cus_000000014207,2022-07-01,2022-07-01
cus_000000014211,2022-07-01,2022-07-01
cus_000000014219,2022-11-01,2022-11-01
cus_000000014230,2022-06-01,2022-06-01
cus_000000014236,2022-04-01,2022-04-01
cus_000000014276,2022-05-01,2022-05-01
cus_000000012760,2022-08-01,2022-08-01
cus_000000014275,2022-12-01,2022-12-01
cus_000000014298,2022-11-01,2022-11-01
cus_000000014301,2023-03-01,2023-03-01
cus_000000014310,2023-09-01,2023-09-01
cus_000000014340,2022-05-01,2022-05-01
cus_000000014346,2022-10-01,2022-10-01
cus_000000013156,2023-07-01,2023-07-01
cus_000000013164,2022-02-01,2022-02-01
cus_000000013318,2023-01-01,2023-01-01
cus_000000013638,2022-01-01,2022-01-01
cus_000000013691,2023-06-01,2023-06-01
cus_000000013742,2023-05-01,2023-05-01
cus_000000013801,2022-05-01,2022-05-01
cus_000000013808,2022-06-01,2022-06-01
cus_000000013990,2022-11-01,2022-11-01
cus_000000013509,2023-09-01,2023-09-01
cus_000000014005,2022-04-01,2022-04-01
cus_000000013796,2023-01-01,2023-01-01
cus_000000014081,2022-08-01,2022-08-01
cus_000000013835,2023-07-01,2023-07-01
cus_000000014132,2022-08-01,2022-08-01
cus_000000014135,2023-07-01,2023-07-01
cus_000000014145,2023-03-01,2023-03-01
cus_000000014213,2023-03-01,2023-03-01
cus_000000014300,2022-11-01,2022-11-01
cus_000000013706,2022-10-01,2022-10-01
cus_000000014029,2022-10-01,2022-10-01
cus_000000014129,2023-02-01,2023-02-01
cus_000000013785,2023-04-01,2023-04-01
cus_000000014282,2023-10-01,2023-10-01
cus_000000014322,2023-09-01,2023-09-01
cus_000000013813,2023-09-01,2023-09-01
cus_000000013826,2022-12-01,2022-12-01
cus_000000013879,2022-07-01,2022-07-01
cus_000000013900,2023-02-01,2023-02-01
cus_000000013907,2023-09-01,2023-09-01
cus_000000014252,2023-08-01,2023-08-01
cus_000000014266,2023-02-01,2023-02-01
cus_000000014373,2023-11-01,2023-11-01
cus_000000014381,2023-04-01,2023-04-01
cus_000000014399,2023-01-01,2023-01-01
cus_000000014454,2023-03-01,2023-03-01
cus_000000014481,2022-06-01,2022-06-01
cus_000000014492,2023-04-01,2023-04-01
cus_000000014499,2023-05-01,2023-05-01
cus_000000014525,2022-01-01,2022-01-01
cus_000000014528,2022-09-01,2022-09-01
cus_000000014534,2023-01-01,2023-01-01
cus_000000014544,2022-06-01,2022-06-01
cus_000000014564,2023-11-01,2023-11-01
cus_000000014570,2023-07-01,2023-07-01
cus_000000014575,2022-07-01,2022-07-01
cus_000000014577,2022-05-01,2022-05-01
cus_000000014585,2023-02-01,2023-02-01
cus_000000014586,2023-12-01,2023-12-01
cus_000000014591,2022-06-01,2022-06-01
cus_000000014596,2023-01-01,2023-01-01
cus_000000014600,2023-02-01,2023-02-01
cus_000000014611,2022-03-01,2022-03-01
cus_000000014620,2022-01-01,2022-01-01
cus_000000014659,2023-05-01,2023-05-01
cus_000000014680,2023-04-01,2023-04-01
cus_000000014683,2023-02-01,2023-02-01
cus_000000014714,2022-12-01,2022-12-01
cus_000000014754,2022-01-01,2022-01-01
cus_000000014764,2022-10-01,2022-10-01
cus_000000014769,2022-08-01,2022-08-01
cus_000000014793,2022-10-01,2022-10-01
cus_000000014845,2022-07-01,2022-07-01
cus_000000014855,2023-12-01,2023-12-01
cus_000000014873,2023-10-01,2023-10-01
cus_000000014879,2023-04-01,2023-04-01
cus_000000014921,2022-07-01,2022-07-01
cus_000000015009,2022-02-01,2022-02-01
cus_000000015027,2023-02-01,2023-02-01
cus_000000015036,2022-04-01,2022-04-01
cus_000000015057,2022-02-01,2022-02-01
cus_000000015073,2023-02-01,2023-02-01
cus_000000015076,2022-12-01,2022-12-01
cus_000000015077,2023-03-01,2023-03-01
cus_000000015113,2022-08-01,2022-08-01
cus_000000015149,2022-02-01,2022-02-01
cus_000000015153,2023-12-01,2023-12-01
cus_000000015157,2023-05-01,2023-05-01
cus_000000015169,2022-02-01,2022-02-01
cus_000000015178,2022-06-01,2022-06-01
cus_000000015180,2023-01-01,2023-01-01
cus_000000015181,2022-01-01,2022-01-01
cus_000000015183,2022-02-01,2022-02-01
cus_000000015217,2023-03-01,2023-03-01
cus_000000015221,2023-12-01,2023-12-01
cus_000000015251,2022-07-01,2022-07-01
cus_000000015346,2023-07-01,2023-07-01
cus_000000015376,2023-03-01,2023-03-01
cus_000000015380,2022-02-01,2022-02-01
cus_000000015388,2023-05-01,2023-05-01
cus_000000014514,2022-11-01,2022-11-01
cus_000000015051,2022-09-01,2022-09-01
cus_000000015202,2022-05-01,2022-05-01
cus_000000015298,2023-08-01,2023-08-01
cus_000000015409,2023-09-01,2023-09-01
cus_000000015411,2023-07-01,2023-07-01
cus_000000015443,2022-11-01,2022-11-01
cus_000000015453,2023-04-01,2023-04-01
cus_000000015461,2023-12-01,2023-12-01
cus_000000015466,2022-08-01,2022-08-01
cus_000000015481,2022-07-01,2022-07-01
cus_000000015505,2022-04-01,2022-04-01
cus_000000015519,2023-02-01,2023-02-01
cus_000000015529,2022-03-01,2022-03-01
cus_000000015532,2022-11-01,2022-11-01
cus_000000015540,2022-04-01,2022-04-01
cus_000000015557,2023-04-01,2023-04-01
cus_000000015566,2022-06-01,2022-06-01
cus_000000015580,2022-11-01,2022-11-01
cus_000000015593,2022-01-01,2022-01-01
cus_000000015596,2022-04-01,2022-04-01
cus_000000015631,2023-12-01,2023-12-01
cus_000000015634,2022-01-01,2022-01-01
cus_000000015647,2022-03-01,2022-03-01
cus_000000015661,2023-05-01,2023-05-01
cus_000000015671,2023-10-01,2023-10-01
cus_000000015692,2023-11-01,2023-11-01
cus_000000015696,2023-06-01,2023-06-01
cus_000000015701,2023-06-01,2023-06-01
cus_000000015716,2022-04-01,2022-04-01
cus_000000015726,2023-08-01,2023-08-01
cus_000000015731,2023-05-01,2023-05-01
cus_000000015737,2022-01-01,2022-01-01
cus_000000015756,2023-11-01,2023-11-01
cus_000000015784,2022-06-01,2022-06-01
cus_000000015804,2023-08-01,2023-08-01
cus_000000015809,2022-08-01,2022-08-01
cus_000000015814,2022-07-01,2022-07-01
cus_000000015818,2023-08-01,2023-08-01
cus_000000015819,2022-08-01,2022-08-01
cus_000000015854,2022-07-01,2022-07-01
cus_000000015855,2023-09-01,2023-09-01
cus_000000015858,2022-04-01,2022-04-01
cus_000000015892,2022-02-01,2022-02-01
cus_000000015893,2022-02-01,2022-02-01
cus_000000015915,2023-09-01,2023-09-01
cus_000000015917,2022-02-01,2022-02-01
cus_000000015928,2022-07-01,2022-07-01
cus_000000015930,2023-01-01,2023-01-01
cus_000000015952,2023-05-01,2023-05-01
cus_000000015960,2022-12-01,2022-12-01
cus_000000015970,2023-12-01,2023-12-01
cus_000000015985,2023-12-01,2023-12-01
cus_000000015988,2023-11-01,2023-11-01
cus_000000015996,2023-04-01,2023-04-01
cus_000000015998,2022-03-01,2022-03-01
cus_000000016018,2022-11-01,2022-11-01
cus_000000016023,2023-06-01,2023-06-01
cus_000000016029,2023-05-01,2023-05-01
cus_000000016039,2023-07-01,2023-07-01
cus_000000016040,2023-05-01,2023-05-01
cus_000000016041,2022-02-01,2022-02-01
cus_000000016053,2023-04-01,2023-04-01
cus_000000016083,2022-08-01,2022-08-01
cus_000000016098,2023-03-01,2023-03-01
cus_000000016141,2022-02-01,2022-02-01
cus_000000016169,2023-03-01,2023-03-01
cus_000000016183,2022-02-01,2022-02-01
cus_000000016191,2023-07-01,2023-07-01
cus_000000016194,2022-03-01,2022-03-01
cus_000000016196,2022-02-01,2022-02-01
cus_000000016213,2023-02-01,2023-02-01
cus_000000016231,2022-06-01,2022-06-01
cus_000000016246,2022-06-01,2022-06-01
cus_000000016251,2023-11-01,2023-11-01
cus_000000016253,2022-03-01,2022-03-01
cus_000000016254,2022-05-01,2022-05-01
cus_000000016293,2022-12-01,2022-12-01
cus_000000016302,2023-01-01,2023-01-01
cus_000000016331,2023-05-01,2023-05-01
cus_000000016360,2023-07-01,2023-07-01
cus_000000016363,2023-08-01,2023-08-01
cus_000000016394,2023-01-01,2023-01-01
cus_000000016396,2022-10-01,2022-10-01
cus_000000016398,2022-04-01,2022-04-01
cus_000000016399,2022-09-01,2022-09-01
cus_000000016432,2023-06-01,2023-06-01
cus_000000016453,2022-07-01,2022-07-01
cus_000000016461,2023-01-01,2023-01-01
cus_000000016466,2022-03-01,2022-03-01
cus_000000016476,2023-06-01,2023-06-01
cus_000000016485,2022-04-01,2022-04-01
cus_000000016494,2023-06-01,2023-06-01
cus_000000016540,2022-07-01,2022-07-01
cus_000000016619,2022-07-01,2022-07-01
cus_000000016622,2023-12-01,2023-12-01
cus_000000016636,2023-03-01,2023-03-01
cus_000000014557,2022-01-01,2022-01-01
cus_000000014866,2022-08-01,2022-08-01
cus_000000015097,2022-11-01,2022-11-01
cus_000000015116,2023-03-01,2023-03-01
cus_000000015138,2023-12-01,2023-12-01
cus_000000015162,2023-04-01,2023-04-01
cus_000000015262,2023-12-01,2023-12-01
cus_000000015292,2022-03-01,2022-03-01
cus_000000015759,2023-04-01,2023-04-01
cus_000000016153,2023-10-01,2023-10-01
cus_000000016228,2022-12-01,2022-12-01
cus_000000016248,2022-10-01,2022-10-01
cus_000000016404,2022-12-01,2022-12-01
cus_000000016526,2023-04-01,2023-04-01
cus_000000016634,2022-05-01,2022-05-01
cus_000000015615,2023-06-01,2023-06-01
cus_000000015620,2022-11-01,2022-11-01
cus_000000015695,2023-04-01,2023-04-01
cus_000000015796,2023-04-01,2023-04-01
cus_000000015808,2022-04-01,2022-04-01
cus_000000016154,2023-05-01,2023-05-01
cus_000000016282,2022-09-01,2022-09-01
cus_000000016441,2023-02-01,2023-02-01
cus_000000016584,2022-11-01,2022-11-01
cus_000000016640,2023-03-01,2023-03-01
cus_000000014561,2022-11-01,2022-11-01
cus_000000014923,2022-07-01,2022-07-01
cus_000000014931,2022-06-01,2022-06-01
cus_000000014962,2022-06-01,2022-06-01
cus_000000015110,2023-07-01,2023-07-01
cus_000000015140,2023-09-01,2023-09-01
cus_000000015347,2023-05-01,2023-05-01
cus_000000015392,2022-05-01,2022-05-01
cus_000000015111,2023-03-01,2023-03-01
cus_000000015693,2023-12-01,2023-12-01
cus_000000015724,2023-09-01,2023-09-01
cus_000000015770,2022-04-01,2022-04-01
cus_000000015780,2023-01-01,2023-01-01
cus_000000015868,2022-03-01,2022-03-01
cus_000000016010,2022-02-01,2022-02-01
cus_000000016197,2022-10-01,2022-10-01
cus_000000016288,2022-01-01,2022-01-01
cus_000000015815,2023-12-01,2023-12-01
cus_000000016451,2022-02-01,2022-02-01
cus_000000016479,2022-04-01,2022-04-01
cus_000000016552,2023-08-01,2023-08-01
cus_000000016556,2023-04-01,2023-04-01
cus_000000016597,2022-06-01,2022-06-01
cus_000000016300,2023-08-01,2023-08-01
cus_000000016320,2023-08-01,2023-08-01
cus_000000015762,2023-12-01,2023-12-01
cus_000000016650,2023-08-01,2023-08-01
cus_000000016658,2022-04-01,2022-04-01
cus_000000016662,2023-04-01,2023-04-01
cus_000000016663,2023-11-01,2023-11-01
cus_000000016671,2023-06-01,2023-06-01
cus_000000016677,2023-04-01,2023-04-01
cus_000000016688,2022-01-01,2022-01-01
cus_000000016697,2022-06-01,2022-06-01
cus_000000016704,2023-10-01,2023-10-01
cus_000000016708,2022-01-01,2022-01-01
cus_000000016722,2022-12-01,2022-12-01
cus_000000016728,2022-09-01,2022-09-01
cus_000000016737,2023-11-01,2023-11-01
cus_000000016761,2022-04-01,2022-04-01
cus_000000016764,2023-08-01,2023-08-01
cus_000000016797,2022-09-01,2022-09-01
cus_000000016807,2023-05-01,2023-05-01
cus_000000016809,2022-12-01,2022-12-01
cus_000000016811,2022-10-01,2022-10-01
cus_000000016833,2022-12-01,2022-12-01
cus_000000016850,2022-09-01,2022-09-01
cus_000000016851,2023-06-01,2023-06-01
cus_000000016852,2023-01-01,2023-01-01
cus_000000016854,2022-07-01,2022-07-01
cus_000000016856,2022-09-01,2022-09-01
cus_000000016869,2023-01-01,2023-01-01
cus_000000016871,2023-05-01,2023-05-01
cus_000000016877,2022-11-01,2022-11-01
cus_000000016890,2023-02-01,2023-02-01
cus_000000016902,2022-09-01,2022-09-01
cus_000000016918,2023-04-01,2023-04-01
cus_000000016919,2023-05-01,2023-05-01
cus_000000016941,2022-08-01,2022-08-01
cus_000000016944,2022-02-01,2022-02-01
cus_000000016954,2022-12-01,2022-12-01
cus_000000016956,2022-06-01,2022-06-01
cus_000000016971,2022-02-01,2022-02-01
cus_000000016974,2023-09-01,2023-09-01
cus_000000017033,2022-08-01,2022-08-01
cus_000000017065,2022-07-01,2022-07-01
cus_000000017089,2022-09-01,2022-09-01
cus_000000017090,2023-05-01,2023-05-01
cus_000000017099,2022-12-01,2022-12-01
cus_000000017106,2023-01-01,2023-01-01
cus_000000017109,2022-06-01,2022-06-01
cus_000000017114,2022-07-01,2022-07-01
cus_000000017119,2022-04-01,2022-04-01
cus_000000017143,2023-02-01,2023-02-01
cus_000000017159,2023-12-01,2023-12-01
cus_000000017207,2022-01-01,2022-01-01
cus_000000017222,2022-05-01,2022-05-01
cus_000000017229,2022-04-01,2022-04-01
cus_000000017252,2022-06-01,2022-06-01
cus_000000017261,2023-07-01,2023-07-01
cus_000000017262,2022-02-01,2022-02-01
cus_000000017264,2023-09-01,2023-09-01
cus_000000017268,2023-01-01,2023-01-01
cus_000000017281,2022-09-01,2022-09-01
cus_000000017293,2022-12-01,2022-12-01
cus_000000017294,2023-06-01,2023-06-01
cus_000000017296,2023-02-01,2023-02-01
cus_000000017321,2022-04-01,2022-04-01
cus_000000017323,2023-04-01,2023-04-01
cus_000000017339,2022-03-01,2022-03-01
cus_000000017346,2023-09-01,2023-09-01
cus_000000017358,2023-04-01,2023-04-01
cus_000000017363,2023-08-01,2023-08-01
cus_000000017369,2023-07-01,2023-07-01
cus_000000017411,2022-06-01,2022-06-01
cus_000000017430,2023-01-01,2023-01-01
cus_000000017453,2022-03-01,2022-03-01
cus_000000017458,2022-08-01,2022-08-01
cus_000000017460,2023-07-01,2023-07-01
cus_000000017461,2022-02-01,2022-02-01
cus_000000017471,2022-08-01,2022-08-01
cus_000000017478,2023-12-01,2023-12-01
cus_000000017479,2022-11-01,2022-11-01
cus_000000017486,2022-09-01,2022-09-01
cus_000000017491,2023-01-01,2023-01-01
cus_000000017531,2022-09-01,2022-09-01
cus_000000017533,2022-05-01,2022-05-01
cus_000000017565,2023-05-01,2023-05-01
cus_000000017567,2023-01-01,2023-01-01
cus_000000017290,2022-12-01,2022-12-01
cus_000000017437,2022-11-01,2022-11-01
cus_000000017571,2023-05-01,2023-05-01
cus_000000017616,2022-02-01,2022-02-01
cus_000000017618,2022-03-01,2022-03-01
cus_000000017628,2022-01-01,2022-01-01
cus_000000017638,2023-03-01,2023-03-01
cus_000000017680,2022-05-01,2022-05-01
cus_000000017727,2023-09-01,2023-09-01
cus_000000017753,2022-06-01,2022-06-01
cus_000000017774,2023-02-01,2023-02-01
cus_000000017779,2023-06-01,2023-06-01
cus_000000017784,2022-08-01,2022-08-01
cus_000000017786,2022-01-01,2022-01-01
cus_000000017795,2022-02-01,2022-02-01
cus_000000017814,2022-07-01,2022-07-01
cus_000000017821,2022-03-01,2022-03-01
cus_000000017822,2022-03-01,2022-03-01
cus_000000017839,2023-12-01,2023-12-01
cus_000000017863,2023-09-01,2023-09-01
cus_000000017883,2022-07-01,2022-07-01
cus_000000017890,2023-07-01,2023-07-01
cus_000000017901,2022-04-01,2022-04-01
cus_000000017910,2022-09-01,2022-09-01
cus_000000017946,2022-09-01,2022-09-01
cus_000000017953,2023-12-01,2023-12-01
cus_000000017966,2023-03-01,2023-03-01
cus_000000017974,2022-09-01,2022-09-01
cus_000000018012,2022-01-01,2022-01-01
cus_000000018014,2023-08-01,2023-08-01
cus_000000018019,2022-09-01,2022-09-01
